% year    month   day     NCEP_NCAR weighted mean GPH (m)
%                         GBI region 60-80N, 20-80W
% year    month   day     GBI
1951 3 10 5562.71
1951 3 11 5500.03
1951 3 12 5359.49
1951 3 13 5224.91
1951 3 14 5157.26
1951 3 15 5201.1
1951 3 16 5271.21
1951 3 17 5279.76
1951 3 18 5274.19
1951 3 19 5264.68
1951 3 20 5243.01
1951 3 21 5204.45
1951 3 22 5229.59
1951 3 23 5241.74
1951 3 24 5257.51
1951 3 25 5268
1951 3 26 5277.71
1951 3 27 5309.76
1951 3 28 5364.94
1951 3 29 5375.02
1951 3 30 5320.27
1951 3 31 5282.85
1951 4 1 5245.89
1951 4 2 5205.43
1951 4 3 5184.98
1951 4 4 5208.59
1951 4 5 5231.3
1951 4 6 5263.98
1951 4 7 5268.72
1951 4 8 5272.95
1951 4 9 5286.24
1951 4 10 5312.17
1951 4 11 5322.45
1951 4 12 5310.63
1951 4 13 5281.67
1951 4 14 5269.54
1951 4 15 5297.78
1951 4 16 5334.78
1951 4 17 5343.07
1951 4 18 5318.39
1951 4 19 5281.77
1951 4 20 5263.39
1951 4 21 5233.86
1951 4 22 5224.93
1951 4 23 5232.05
1951 4 24 5271.94
1951 4 25 5313.46
1951 4 26 5359.36
1951 4 27 5348.22
1951 4 28 5312.81
1951 4 29 5306.07
1951 4 30 5387.46
1951 5 1 5488.24
1951 5 2 5588.26
1951 5 3 5581.15
1951 5 4 5519.03
1951 5 5 5454.74
1951 5 6 5396.07
1951 5 7 5365.13
1951 5 8 5347.65
1951 5 9 5348.44
1951 5 10 5342.78
1951 5 11 5332.27
1951 5 12 5363.09
1951 5 13 5377.04
1951 5 14 5358.33
1951 5 15 5324.37
1951 5 16 5278.6
1951 5 17 5264.91
1951 5 18 5299.15
1951 5 19 5344.33
1951 5 20 5397.81
1951 5 21 5435.76
1951 5 22 5444.47
1951 5 23 5440.7
1951 5 24 5459.96
1951 5 25 5472.6
1951 5 26 5499.8
1951 5 27 5499
1951 5 28 5479.36
1951 5 29 5488.1
1951 5 30 5479.86
1951 5 31 5487.07
1951 6 1 5481.91
1951 6 2 5469.95
1951 6 3 5481.99
1951 6 4 5496.85
1951 6 5 5514.09
1951 6 6 5537.33
1951 6 7 5585.97
1951 6 8 5619.38
1951 6 9 5620.68
1951 6 10 5583.56
1951 6 11 5550.9
1951 6 12 5535.19
1951 6 13 5532.71
1951 6 14 5533.26
1951 6 15 5534.51
1951 6 16 5533.52
1951 6 17 5532.8
1951 6 18 5533.54
1951 6 19 5519.81
1951 6 20 5490.41
1951 6 21 5467.79
1951 6 22 5485.14
1951 6 23 5514.4
1951 6 24 5534.16
1951 6 25 5538.48
1951 6 26 5571.89
1951 6 27 5596.16
1951 6 28 5570.71
1951 6 29 5513.24
1951 6 30 5471.1
1951 7 1 5465.05
1951 7 2 5493.38
1951 7 3 5517.3
1951 7 4 5510.06
1951 7 5 5471.22
1951 7 6 5434.95
1951 7 7 5423.45
1951 7 8 5456.59
1951 7 9 5481.33
1951 7 10 5481.72
1951 7 11 5473.65
1951 7 12 5482.08
1951 7 13 5458.97
1951 7 14 5448.67
1951 7 15 5421.06
1951 7 16 5424.75
1951 7 17 5461.44
1951 7 18 5484.81
1951 7 19 5504.23
1951 7 20 5520.12
1951 7 21 5526.83
1951 7 22 5499.38
1951 7 23 5478.5
1951 7 24 5466.58
1951 7 25 5478.26
1951 7 26 5481.34
1951 7 27 5497.35
1951 7 28 5505.92
1951 7 29 5501.16
1951 7 30 5490.5
1951 7 31 5464.06
1951 8 1 5430.72
1951 8 2 5429.74
1951 8 3 5451.46
1951 8 4 5482.44
1951 8 5 5507.67
1951 8 6 5496.56
1951 8 7 5502.21
1951 8 8 5512.84
1951 8 9 5521.87
1951 8 10 5536.18
1951 8 11 5546.11
1951 8 12 5542.12
1951 8 13 5519.75
1951 8 14 5492.89
1951 8 15 5471.8
1951 8 16 5469.33
1951 8 17 5477.86
1951 8 18 5455.11
1951 8 19 5414.46
1951 8 20 5376.13
1951 8 21 5371.78
1951 8 22 5401.67
1951 8 23 5421.08
1951 8 24 5430.62
1951 8 25 5462.18
1951 8 26 5471.73
1951 8 27 5499.68
1951 8 28 5538.77
1951 8 29 5553.1
1951 8 30 5556.84
1951 8 31 5557.72
1951 9 1 5560.46
1951 9 2 5539.05
1951 9 3 5470.43
1951 9 4 5401.77
1951 9 5 5387.68
1951 9 6 5415.75
1951 9 7 5445.07
1951 9 8 5466.95
1951 9 9 5468.58
1951 9 10 5447.05
1951 9 11 5436.27
1951 9 12 5436.66
1951 9 13 5461.6
1951 9 14 5472.95
1951 9 15 5448.07
1951 9 16 5443.66
1951 9 17 5468.37
1951 9 18 5481.93
1951 9 19 5459.99
1951 9 20 5438.79
1951 9 21 5413.34
1951 9 22 5408.34
1951 9 23 5415.62
1951 9 24 5443.69
1951 9 25 5425.14
1951 9 26 5405.77
1951 9 27 5417.86
1951 9 28 5407.18
1951 9 29 5401.72
1951 9 30 5406.53
1951 10 1 5409.76
1951 10 2 5388.18
1951 10 3 5387.61
1951 10 4 5370.34
1951 10 5 5350.9
1951 10 6 5298.55
1951 10 7 5247.38
1951 10 8 5216.14
1951 10 9 5202.4
1951 10 10 5175.6
1951 10 11 5141.5
1951 10 12 5140.79
1951 10 13 5154.41
1951 10 14 5120.04
1951 10 15 5107.87
1951 10 16 5167.4
1951 10 17 5233.45
1951 10 18 5235.09
1951 10 19 5207.15
1951 10 20 5252.25
1951 10 21 5270.55
1951 10 22 5253.69
1951 10 23 5244.54
1951 10 24 5232.35
1951 10 25 5266.77
1951 10 26 5272.87
1951 10 27 5245.53
1951 10 28 5240.42
1951 10 29 5255.34
1951 10 30 5289.57
1951 10 31 5257.54
1951 11 1 5254.53
1951 11 2 5254.7
1951 11 3 5254.74
1951 11 4 5388.86
1951 11 5 5394.68
1951 11 6 5301.89
1951 11 7 5211.81
1951 11 8 5254.31
1951 11 9 5323.7
1951 11 10 5285.89
1951 11 11 5266.91
1951 11 12 5282.52
1951 11 13 5310.19
1951 11 14 5327.87
1951 11 15 5311.35
1951 11 16 5258.33
1951 11 17 5211.25
1951 11 18 5190.16
1951 11 19 5171.1
1951 11 20 5147.28
1951 11 21 5146.43
1951 11 22 5157.96
1951 11 23 5150.17
1951 11 24 5113.64
1951 11 25 5057.87
1951 11 26 4987.64
1951 11 27 5043.08
1951 11 28 5156.95
1951 11 29 5119.78
1951 11 30 5103.74
1951 12 1 5130.4
1951 12 2 5128.26
1951 12 3 5103.11
1951 12 4 5078.8
1951 12 5 5106.63
1951 12 6 5153.22
1951 12 7 5144.85
1951 12 8 5132.06
1951 12 9 5107.4
1951 12 10 5066.17
1951 12 11 5035.98
1951 12 12 5042.67
1951 12 13 5059.45
1951 12 14 5070.4
1951 12 15 5097.55
1951 12 16 5074.93
1951 12 17 5012.38
1951 12 18 4974.63
1951 12 19 4983.58
1951 12 20 4994.13
1951 12 21 4945.66
1951 12 22 4954.98
1951 12 23 4950.67
1951 12 24 4924.93
1951 12 25 4933.54
1951 12 26 4971.81
1951 12 27 4984.73
1951 12 28 4985.88
1951 12 29 5033.35
1951 12 30 5064.13
1951 12 31 5104.01
1952 1 1 5122.98
1952 1 2 5116.76
1952 1 3 5063.48
1952 1 4 4968.98
1952 1 5 4890.95
1952 1 6 4856.89
1952 1 7 4903.38
1952 1 8 4995.49
1952 1 9 5078.14
1952 1 10 5083.01
1952 1 11 5086.21
1952 1 12 5014.24
1952 1 13 4892.72
1952 1 14 4917.81
1952 1 15 4946.22
1952 1 16 5058.05
1952 1 17 5155.4
1952 1 18 5169.06
1952 1 19 5158.88
1952 1 20 5174.06
1952 1 21 5223.26
1952 1 22 5358.06
1952 1 23 5407.92
1952 1 24 5406.11
1952 1 25 5339.83
1952 1 26 5217.23
1952 1 27 5114.63
1952 1 28 5031.23
1952 1 29 4981.43
1952 1 30 4969.5
1952 1 31 5002.33
1952 2 1 5031.61
1952 2 2 5030.75
1952 2 3 5048.23
1952 2 4 5060.1
1952 2 5 5074.82
1952 2 6 5150.6
1952 2 7 5256.48
1952 2 8 5274.88
1952 2 9 5242.47
1952 2 10 5269.1
1952 2 11 5266.73
1952 2 12 5241.84
1952 2 13 5264.8
1952 2 14 5251.08
1952 2 15 5229.78
1952 2 16 5230.43
1952 2 17 5246.26
1952 2 18 5223.62
1952 2 19 5163.85
1952 2 20 5155.76
1952 2 21 5164.34
1952 2 22 5155.95
1952 2 23 5144.97
1952 2 24 5109.95
1952 2 25 5098.21
1952 2 26 5110.51
1952 2 27 5168.07
1952 2 28 5238.25
1952 2 29 5309.75
1952 3 1 5338.63
1952 3 2 5337.93
1952 3 3 5350.14
1952 3 4 5368.85
1952 3 5 5397.1
1952 3 6 5400.3
1952 3 7 5330.21
1952 3 8 5246.87
1952 3 9 5212.27
1952 3 10 5221.75
1952 3 11 5224.39
1952 3 12 5253.31
1952 3 13 5277.26
1952 3 14 5284.22
1952 3 15 5249.68
1952 3 16 5204.64
1952 3 17 5155.93
1952 3 18 5113.9
1952 3 19 5069.98
1952 3 20 5051.36
1952 3 21 5054.31
1952 3 22 5092.99
1952 3 23 5165.4
1952 3 24 5197.53
1952 3 25 5216.96
1952 3 26 5254.09
1952 3 27 5302.21
1952 3 28 5384.76
1952 3 29 5389.97
1952 3 30 5344.51
1952 3 31 5312.84
1952 4 1 5302.59
1952 4 2 5251.33
1952 4 3 5177.48
1952 4 4 5144.63
1952 4 5 5135.37
1952 4 6 5130.13
1952 4 7 5118.74
1952 4 8 5128.95
1952 4 9 5138.13
1952 4 10 5083.66
1952 4 11 5053.97
1952 4 12 5142.43
1952 4 13 5236.14
1952 4 14 5271.04
1952 4 15 5330.79
1952 4 16 5368.56
1952 4 17 5351.24
1952 4 18 5317.71
1952 4 19 5294.15
1952 4 20 5305.27
1952 4 21 5327.52
1952 4 22 5325.09
1952 4 23 5310.49
1952 4 24 5332.53
1952 4 25 5334.3
1952 4 26 5323.62
1952 4 27 5324.99
1952 4 28 5330.34
1952 4 29 5363.72
1952 4 30 5443.33
1952 5 1 5491.15
1952 5 2 5523.72
1952 5 3 5557.04
1952 5 4 5541.02
1952 5 5 5508.51
1952 5 6 5487.81
1952 5 7 5489.81
1952 5 8 5502.05
1952 5 9 5500.68
1952 5 10 5493.19
1952 5 11 5491.18
1952 5 12 5504.92
1952 5 13 5490.97
1952 5 14 5476.4
1952 5 15 5467
1952 5 16 5431.05
1952 5 17 5376.75
1952 5 18 5342.5
1952 5 19 5315.52
1952 5 20 5288.29
1952 5 21 5317.02
1952 5 22 5360.31
1952 5 23 5406.98
1952 5 24 5423.41
1952 5 25 5449.98
1952 5 26 5474.24
1952 5 27 5541.94
1952 5 28 5578.3
1952 5 29 5602.5
1952 5 30 5602.1
1952 5 31 5565.6
1952 6 1 5518.55
1952 6 2 5491.13
1952 6 3 5473.81
1952 6 4 5456.51
1952 6 5 5438
1952 6 6 5428.42
1952 6 7 5436.78
1952 6 8 5445.15
1952 6 9 5435.41
1952 6 10 5445.67
1952 6 11 5463.29
1952 6 12 5503.15
1952 6 13 5543.12
1952 6 14 5546.25
1952 6 15 5519.75
1952 6 16 5526.83
1952 6 17 5530.66
1952 6 18 5510.81
1952 6 19 5527.29
1952 6 20 5549.19
1952 6 21 5542.22
1952 6 22 5529.18
1952 6 23 5493.52
1952 6 24 5464.61
1952 6 25 5464.76
1952 6 26 5453.79
1952 6 27 5433.78
1952 6 28 5428.3
1952 6 29 5432.68
1952 6 30 5427.09
1952 7 1 5416.19
1952 7 2 5412.72
1952 7 3 5427.18
1952 7 4 5442.42
1952 7 5 5455.14
1952 7 6 5475.03
1952 7 7 5505.51
1952 7 8 5503.45
1952 7 9 5511.56
1952 7 10 5538.29
1952 7 11 5600.37
1952 7 12 5605.93
1952 7 13 5599.38
1952 7 14 5571.44
1952 7 15 5527.44
1952 7 16 5497.32
1952 7 17 5495.22
1952 7 18 5473.56
1952 7 19 5474.11
1952 7 20 5470.59
1952 7 21 5475.74
1952 7 22 5492.83
1952 7 23 5481.77
1952 7 24 5476.74
1952 7 25 5519.54
1952 7 26 5557.84
1952 7 27 5547.04
1952 7 28 5535.72
1952 7 29 5563.86
1952 7 30 5606.72
1952 7 31 5638.19
1952 8 1 5641.04
1952 8 2 5615.1
1952 8 3 5602.06
1952 8 4 5597.6
1952 8 5 5578.87
1952 8 6 5584.73
1952 8 7 5592.49
1952 8 8 5590.52
1952 8 9 5575.52
1952 8 10 5562.71
1952 8 11 5574.31
1952 8 12 5574.15
1952 8 13 5546.72
1952 8 14 5522.27
1952 8 15 5495.9
1952 8 16 5481.41
1952 8 17 5471.62
1952 8 18 5478.63
1952 8 19 5489.66
1952 8 20 5501.95
1952 8 21 5491.9
1952 8 22 5474.36
1952 8 23 5490.74
1952 8 24 5495.76
1952 8 25 5466.88
1952 8 26 5399.68
1952 8 27 5395.99
1952 8 28 5381.5
1952 8 29 5368.11
1952 8 30 5364.02
1952 8 31 5350.1
1952 9 1 5359.37
1952 9 2 5399.37
1952 9 3 5470.28
1952 9 4 5529.09
1952 9 5 5537.16
1952 9 6 5517.87
1952 9 7 5498.78
1952 9 8 5461.89
1952 9 9 5448.36
1952 9 10 5456.78
1952 9 11 5449.79
1952 9 12 5491.77
1952 9 13 5506.91
1952 9 14 5510.81
1952 9 15 5518.39
1952 9 16 5577.9
1952 9 17 5603.39
1952 9 18 5538.2
1952 9 19 5488.94
1952 9 20 5449.38
1952 9 21 5396.53
1952 9 22 5340.74
1952 9 23 5304.49
1952 9 24 5295.24
1952 9 25 5304.25
1952 9 26 5295.53
1952 9 27 5307.77
1952 9 28 5308.58
1952 9 29 5303.75
1952 9 30 5301.7
1952 10 1 5295.06
1952 10 2 5308.83
1952 10 3 5370.82
1952 10 4 5420.56
1952 10 5 5406.03
1952 10 6 5340.8
1952 10 7 5274.63
1952 10 8 5279.25
1952 10 9 5306.42
1952 10 10 5279.3
1952 10 11 5241.9
1952 10 12 5203.83
1952 10 13 5183.63
1952 10 14 5199.25
1952 10 15 5234.3
1952 10 16 5314.82
1952 10 17 5332.13
1952 10 18 5300.24
1952 10 19 5289.41
1952 10 20 5297.2
1952 10 21 5302.2
1952 10 22 5323.95
1952 10 23 5313.72
1952 10 24 5281.1
1952 10 25 5260.43
1952 10 26 5257.45
1952 10 27 5250.25
1952 10 28 5221.6
1952 10 29 5201.66
1952 10 30 5211.82
1952 10 31 5160.39
1952 11 1 5151.02
1952 11 2 5128.88
1952 11 3 5128.74
1952 11 4 5133.4
1952 11 5 5168
1952 11 6 5246.03
1952 11 7 5321
1952 11 8 5280.17
1952 11 9 5288.87
1952 11 10 5298.86
1952 11 11 5272.98
1952 11 12 5250.7
1952 11 13 5280.76
1952 11 14 5368.53
1952 11 15 5397.92
1952 11 16 5403.41
1952 11 17 5363.09
1952 11 18 5343.9
1952 11 19 5381.33
1952 11 20 5445.17
1952 11 21 5510.28
1952 11 22 5461.78
1952 11 23 5353.05
1952 11 24 5287.31
1952 11 25 5269.53
1952 11 26 5280.67
1952 11 27 5282.81
1952 11 28 5251.87
1952 11 29 5234.54
1952 11 30 5221.91
1952 12 1 5245.51
1952 12 2 5300.28
1952 12 3 5305.08
1952 12 4 5305.04
1952 12 5 5341.26
1952 12 6 5371.1
1952 12 7 5387.29
1952 12 8 5382.46
1952 12 9 5335.06
1952 12 10 5306.64
1952 12 11 5304.11
1952 12 12 5331.49
1952 12 13 5361.42
1952 12 14 5295.55
1952 12 15 5190.57
1952 12 16 5152.04
1952 12 17 5162.54
1952 12 18 5089.11
1952 12 19 5074.07
1952 12 20 5095.42
1952 12 21 5129.96
1952 12 22 5150.26
1952 12 23 5149.47
1952 12 24 5147.39
1952 12 25 5185.13
1952 12 26 5271.02
1952 12 27 5322.03
1952 12 28 5331.82
1952 12 29 5327.47
1952 12 30 5371.97
1952 12 31 5359.65
1953 1 1 5274.79
1953 1 2 5191.97
1953 1 3 5155.97
1953 1 4 5144.63
1953 1 5 5224.34
1953 1 6 5266.97
1953 1 7 5254.79
1953 1 8 5276.99
1953 1 9 5244.09
1953 1 10 5165.84
1953 1 11 5116.1
1953 1 12 5108.63
1953 1 13 5094.47
1953 1 14 5026.52
1953 1 15 4974.58
1953 1 16 4961.36
1953 1 17 4998.11
1953 1 18 5080.94
1953 1 19 5073.64
1953 1 20 5105.97
1953 1 21 5146.17
1953 1 22 5111.01
1953 1 23 5051.52
1953 1 24 5006.54
1953 1 25 4969.07
1953 1 26 4948.6
1953 1 27 4957.29
1953 1 28 5067.38
1953 1 29 5161.68
1953 1 30 5161.67
1953 1 31 5157.79
1953 2 1 5150.33
1953 2 2 5182.56
1953 2 3 5278.37
1953 2 4 5327.2
1953 2 5 5295.17
1953 2 6 5230.71
1953 2 7 5160.29
1953 2 8 5115.84
1953 2 9 5146.38
1953 2 10 5210.08
1953 2 11 5246.13
1953 2 12 5272.91
1953 2 13 5306.03
1953 2 14 5298.52
1953 2 15 5227.94
1953 2 16 5214.29
1953 2 17 5193.41
1953 2 18 5148.25
1953 2 19 5097.6
1953 2 20 5030.44
1953 2 21 5011.57
1953 2 22 4991.08
1953 2 23 4937.45
1953 2 24 4865.54
1953 2 25 4858.08
1953 2 26 4909.77
1953 2 27 4987.89
1953 2 28 5050.77
1953 3 1 5130.34
1953 3 2 5168.25
1953 3 3 5143.13
1953 3 4 5101.46
1953 3 5 5073.16
1953 3 6 5075.76
1953 3 7 5044.13
1953 3 8 5041.48
1953 3 9 5102.8
1953 3 10 5112.2
1953 3 11 5109.12
1953 3 12 5047.5
1953 3 13 5056.03
1953 3 14 5083.58
1953 3 15 5131.67
1953 3 16 5181.39
1953 3 17 5231.74
1953 3 18 5266.09
1953 3 19 5246.78
1953 3 20 5223.68
1953 3 21 5215.44
1953 3 22 5200.7
1953 3 23 5222.68
1953 3 24 5223.11
1953 3 25 5218.46
1953 3 26 5194.81
1953 3 27 5181.12
1953 3 28 5193.38
1953 3 29 5233.61
1953 3 30 5250.75
1953 3 31 5267.89
1953 4 1 5338.99
1953 4 2 5393.2
1953 4 3 5407.54
1953 4 4 5428.12
1953 4 5 5425.43
1953 4 6 5407.81
1953 4 7 5381.11
1953 4 8 5356.66
1953 4 9 5319.89
1953 4 10 5267.89
1953 4 11 5257.59
1953 4 12 5259.77
1953 4 13 5297.45
1953 4 14 5333.82
1953 4 15 5348.1
1953 4 16 5398.22
1953 4 17 5450.14
1953 4 18 5450.56
1953 4 19 5395.95
1953 4 20 5345.6
1953 4 21 5384.06
1953 4 22 5430.17
1953 4 23 5414.46
1953 4 24 5456.39
1953 4 25 5489.74
1953 4 26 5509.48
1953 4 27 5488.57
1953 4 28 5435.57
1953 4 29 5392.23
1953 4 30 5368.07
1953 5 1 5357.08
1953 5 2 5339.84
1953 5 3 5328.25
1953 5 4 5328.4
1953 5 5 5323.85
1953 5 6 5305.78
1953 5 7 5317.66
1953 5 8 5358.36
1953 5 9 5409.06
1953 5 10 5468.84
1953 5 11 5524.16
1953 5 12 5541.02
1953 5 13 5540.58
1953 5 14 5497.03
1953 5 15 5432.55
1953 5 16 5385.8
1953 5 17 5337.89
1953 5 18 5324.55
1953 5 19 5338.45
1953 5 20 5392.84
1953 5 21 5408.95
1953 5 22 5422.83
1953 5 23 5455.89
1953 5 24 5516.85
1953 5 25 5528.61
1953 5 26 5483.08
1953 5 27 5456.92
1953 5 28 5399.78
1953 5 29 5391.91
1953 5 30 5433.8
1953 5 31 5475.13
1953 6 1 5505.87
1953 6 2 5524.99
1953 6 3 5502.44
1953 6 4 5479.6
1953 6 5 5444.83
1953 6 6 5406.42
1953 6 7 5358.01
1953 6 8 5347.66
1953 6 9 5368.68
1953 6 10 5394.38
1953 6 11 5398.01
1953 6 12 5374.75
1953 6 13 5379.48
1953 6 14 5390.55
1953 6 15 5372.71
1953 6 16 5376.95
1953 6 17 5366.35
1953 6 18 5377.65
1953 6 19 5400.99
1953 6 20 5400.41
1953 6 21 5424.54
1953 6 22 5430.3
1953 6 23 5417.51
1953 6 24 5467.72
1953 6 25 5533.93
1953 6 26 5565.5
1953 6 27 5545.25
1953 6 28 5525.57
1953 6 29 5525.26
1953 6 30 5517.73
1953 7 1 5523.7
1953 7 2 5540.62
1953 7 3 5555.76
1953 7 4 5566.36
1953 7 5 5534.2
1953 7 6 5520.89
1953 7 7 5525.14
1953 7 8 5540.18
1953 7 9 5531.08
1953 7 10 5493.5
1953 7 11 5455.73
1953 7 12 5448.97
1953 7 13 5469.67
1953 7 14 5501.71
1953 7 15 5511.42
1953 7 16 5489.11
1953 7 17 5466.44
1953 7 18 5494.78
1953 7 19 5517.54
1953 7 20 5522.05
1953 7 21 5531.84
1953 7 22 5528.13
1953 7 23 5533.11
1953 7 24 5570.84
1953 7 25 5574.29
1953 7 26 5549.77
1953 7 27 5522.8
1953 7 28 5521.75
1953 7 29 5525.69
1953 7 30 5527.03
1953 7 31 5523.51
1953 8 1 5519.74
1953 8 2 5509.47
1953 8 3 5480.36
1953 8 4 5478.65
1953 8 5 5497.86
1953 8 6 5505.53
1953 8 7 5475.05
1953 8 8 5440.43
1953 8 9 5414.44
1953 8 10 5416.21
1953 8 11 5411.47
1953 8 12 5431.71
1953 8 13 5454.51
1953 8 14 5472.23
1953 8 15 5493.6
1953 8 16 5527.04
1953 8 17 5566.76
1953 8 18 5567.12
1953 8 19 5544.32
1953 8 20 5508.69
1953 8 21 5522.62
1953 8 22 5529.86
1953 8 23 5536.67
1953 8 24 5554.49
1953 8 25 5562
1953 8 26 5548.34
1953 8 27 5533.75
1953 8 28 5523.4
1953 8 29 5515.46
1953 8 30 5514.09
1953 8 31 5517.84
1953 9 1 5514.5
1953 9 2 5475.9
1953 9 3 5478.86
1953 9 4 5492.81
1953 9 5 5488.73
1953 9 6 5466.37
1953 9 7 5471.8
1953 9 8 5493.35
1953 9 9 5499.56
1953 9 10 5465.57
1953 9 11 5448.11
1953 9 12 5411.34
1953 9 13 5369.06
1953 9 14 5358.38
1953 9 15 5368.69
1953 9 16 5356.18
1953 9 17 5370.34
1953 9 18 5366.81
1953 9 19 5335.96
1953 9 20 5319.99
1953 9 21 5346.04
1953 9 22 5387.52
1953 9 23 5380.43
1953 9 24 5298.72
1953 9 25 5249.14
1953 9 26 5249.17
1953 9 27 5248.86
1953 9 28 5264.4
1953 9 29 5277.74
1953 9 30 5268.92
1953 10 1 5262.82
1953 10 2 5332.51
1953 10 3 5370.71
1953 10 4 5318.29
1953 10 5 5257.75
1953 10 6 5262.22
1953 10 7 5226.91
1953 10 8 5216.26
1953 10 9 5230.74
1953 10 10 5225.83
1953 10 11 5210.32
1953 10 12 5245.28
1953 10 13 5276.79
1953 10 14 5246.66
1953 10 15 5222.11
1953 10 16 5231.82
1953 10 17 5255.95
1953 10 18 5242.15
1953 10 19 5197.84
1953 10 20 5205.07
1953 10 21 5229.45
1953 10 22 5193.06
1953 10 23 5146.54
1953 10 24 5124.91
1953 10 25 5138.4
1953 10 26 5169.42
1953 10 27 5174.24
1953 10 28 5145.6
1953 10 29 5144.94
1953 10 30 5138.89
1953 10 31 5119.25
1953 11 1 5121.15
1953 11 2 5154.23
1953 11 3 5176.86
1953 11 4 5191.26
1953 11 5 5216
1953 11 6 5210.62
1953 11 7 5218.3
1953 11 8 5203.95
1953 11 9 5131.35
1953 11 10 5107.55
1953 11 11 5097.26
1953 11 12 5089.31
1953 11 13 5085.46
1953 11 14 5101.46
1953 11 15 5102.67
1953 11 16 5069.93
1953 11 17 5117.14
1953 11 18 5201.48
1953 11 19 5240.86
1953 11 20 5228.93
1953 11 21 5189.41
1953 11 22 5154.73
1953 11 23 5149.8
1953 11 24 5131.74
1953 11 25 5140.15
1953 11 26 5202.02
1953 11 27 5189.43
1953 11 28 5125.26
1953 11 29 5112.21
1953 11 30 5114.86
1953 12 1 5089.81
1953 12 2 5080.06
1953 12 3 5093.06
1953 12 4 5105.03
1953 12 5 5096.65
1953 12 6 5053.21
1953 12 7 5087.06
1953 12 8 5072.71
1953 12 9 5022.58
1953 12 10 5027.14
1953 12 11 5060.33
1953 12 12 5030.91
1953 12 13 5014.53
1953 12 14 5040.41
1953 12 15 5065.18
1953 12 16 5037.14
1953 12 17 5009.55
1953 12 18 4998.77
1953 12 19 4979.26
1953 12 20 4972.18
1953 12 21 5007.61
1953 12 22 5001.98
1953 12 23 4995.89
1953 12 24 5005.36
1953 12 25 4969.33
1953 12 26 4963.67
1953 12 27 5014.57
1953 12 28 5040.98
1953 12 29 4997.22
1953 12 30 4975.88
1953 12 31 5017.45
1954 1 1 5074.17
1954 1 2 5174.99
1954 1 3 5143.91
1954 1 4 5076.04
1954 1 5 5100.44
1954 1 6 5166.24
1954 1 7 5157.95
1954 1 8 5181.39
1954 1 9 5244
1954 1 10 5246.52
1954 1 11 5176
1954 1 12 5044.56
1954 1 13 5007.81
1954 1 14 5007.46
1954 1 15 4987.97
1954 1 16 5000.24
1954 1 17 5050.75
1954 1 18 5110.32
1954 1 19 5171.46
1954 1 20 5184.3
1954 1 21 5121.36
1954 1 22 5064.69
1954 1 23 5038.42
1954 1 24 5047.97
1954 1 25 5035.67
1954 1 26 5016.44
1954 1 27 5068.7
1954 1 28 5121.34
1954 1 29 5198.36
1954 1 30 5238.63
1954 1 31 5150.65
1954 2 1 5111.56
1954 2 2 5124.44
1954 2 3 5129.5
1954 2 4 5128.42
1954 2 5 5158.55
1954 2 6 5146.11
1954 2 7 5080.8
1954 2 8 5008.42
1954 2 9 4986.69
1954 2 10 4994.76
1954 2 11 5001.78
1954 2 12 5023.61
1954 2 13 5081.9
1954 2 14 5038.1
1954 2 15 4987.02
1954 2 16 4943.36
1954 2 17 4942.46
1954 2 18 4953.71
1954 2 19 5004.06
1954 2 20 5062.46
1954 2 21 5028.06
1954 2 22 5043.5
1954 2 23 5011.6
1954 2 24 5019.14
1954 2 25 5143.48
1954 2 26 5257.66
1954 2 27 5339.75
1954 2 28 5337.79
1954 3 1 5290.75
1954 3 2 5273.29
1954 3 3 5261.25
1954 3 4 5224.25
1954 3 5 5201.99
1954 3 6 5232.15
1954 3 7 5227.11
1954 3 8 5207.61
1954 3 9 5217.49
1954 3 10 5234.74
1954 3 11 5256.96
1954 3 12 5261.92
1954 3 13 5248.48
1954 3 14 5281.2
1954 3 15 5303.9
1954 3 16 5288.75
1954 3 17 5284.26
1954 3 18 5249.14
1954 3 19 5193.74
1954 3 20 5146.14
1954 3 21 5118.07
1954 3 22 5114.69
1954 3 23 5125.81
1954 3 24 5075.02
1954 3 25 5086.8
1954 3 26 5103.99
1954 3 27 5097.42
1954 3 28 5078.46
1954 3 29 5058.3
1954 3 30 5124.51
1954 3 31 5154.52
1954 4 1 5119.37
1954 4 2 5070.42
1954 4 3 5100.69
1954 4 4 5164.54
1954 4 5 5176.08
1954 4 6 5107.76
1954 4 7 5062.16
1954 4 8 5085.12
1954 4 9 5092.01
1954 4 10 5072.57
1954 4 11 5080.32
1954 4 12 5113.81
1954 4 13 5124.79
1954 4 14 5172.8
1954 4 15 5240.68
1954 4 16 5289.94
1954 4 17 5321.1
1954 4 18 5354.61
1954 4 19 5427.58
1954 4 20 5386.28
1954 4 21 5306.78
1954 4 22 5309.32
1954 4 23 5331.92
1954 4 24 5362.32
1954 4 25 5379
1954 4 26 5405.16
1954 4 27 5418.92
1954 4 28 5454.19
1954 4 29 5494.03
1954 4 30 5534.61
1954 5 1 5532.92
1954 5 2 5487.07
1954 5 3 5473.69
1954 5 4 5486.42
1954 5 5 5505.35
1954 5 6 5535.71
1954 5 7 5523.06
1954 5 8 5491.65
1954 5 9 5465.54
1954 5 10 5427.38
1954 5 11 5403.85
1954 5 12 5409.72
1954 5 13 5395.68
1954 5 14 5417.44
1954 5 15 5443.99
